site_code,date,gwe
395831N1218069W001,2020-07-31,
395831N1218069W001,2020-09-30,
395831N1218069W001,2021-03-31,110.6
395831N1218069W001,2021-07-31,
396000N1217818W001,1990-10-31,80.79666666666667
396000N1217818W001,1990-11-30,74.37
396000N1217818W001,1990-12-31,89.59
396000N1217818W001,1991-01-31,117.22999999999999
396000N1217818W001,1991-02-28,118.655
396000N1217818W001,1991-03-31,123.655
396000N1217818W001,1991-04-30,120.38
396000N1217818W001,1991-05-31,122.03
396000N1217818W001,1991-06-30,97.43
396000N1217818W001,1991-07-31,109.89666666666666
396000N1217818W001,1991-08-31,116.18
396000N1217818W001,1991-09-30,118.88
396000N1217818W001,1991-10-31,117.28
396000N1217818W001,1991-11-30,116.08000000000001
396000N1217818W001,1991-12-31,118.03
396000N1217818W001,1992-01-31,118.72999999999999
396000N1217818W001,1992-03-31,124.23
396000N1217818W001,1992-04-30,93.88
396000N1217818W001,1992-05-31,64.23
396000N1217818W001,1992-06-30,58.83
396000N1217818W001,1992-07-31,60.03
396000N1217818W001,1992-08-31,116.43
396000N1217818W001,1992-09-30,116.83
396000N1217818W001,1992-11-30,116.63
396000N1217818W001,1992-12-31,118.43
396000N1217818W001,1993-02-28,126.03
396000N1217818W001,1993-03-31,125.18
396000N1217818W001,1993-04-30,123.63
396000N1217818W001,1993-06-30,121.78
396000N1217818W001,1993-08-31,122.58
396000N1217818W001,1993-09-30,121.73
396000N1217818W001,1993-11-30,121.98
396000N1217818W001,1994-01-31,122.73
396000N1217818W001,1994-02-28,125.78
396000N1217818W001,1994-03-31,122.23
396000N1217818W001,1994-05-31,122.53
396000N1217818W001,1994-06-30,57.23
396000N1217818W001,1994-07-31,63.93
396000N1217818W001,1994-08-31,99.92999999999999
396000N1217818W001,1994-10-31,117.73
396000N1217818W001,1994-11-30,118.13
396000N1217818W001,1995-02-28,125.63
396000N1217818W001,1995-04-30,
396000N1217818W001,1995-06-30,125.73
396000N1217818W001,1995-07-31,123.43
396000N1217818W001,1995-09-30,125.33
396000N1217818W001,1996-03-31,126.73
396000N1217818W001,1996-07-31,122.93
396000N1217818W001,1996-09-30,122.33
396000N1217818W001,1996-12-31,126.43
396000N1217818W001,1997-02-28,
396000N1217818W001,1997-06-30,117.83
396000N1217818W001,1997-10-31,119.73
396040N1217832W001,1990-10-31,116.355
396040N1217832W001,1990-11-30,112.45
396040N1217832W001,1990-12-31,113.38
396040N1217832W001,1991-01-31,117.33
396040N1217832W001,1991-02-28,118.755
396040N1217832W001,1991-03-31,122.855
396040N1217832W001,1991-04-30,120.03
396040N1217832W001,1991-05-31,121.43
396040N1217832W001,1991-06-30,113.63
396040N1217832W001,1991-07-31,106.39666666666666
396040N1217832W001,1991-08-31,111.83000000000001
396040N1217832W001,1991-09-30,117.68
396040N1217832W001,1991-10-31,116.83
396040N1217832W001,1991-11-30,117.03
396040N1217832W001,1991-12-31,117.83
396040N1217832W001,1992-01-31,118.33000000000001
396040N1217832W001,1992-03-31,123.43
396040N1217832W001,1992-04-30,116.03
396040N1217832W001,1992-05-31,106.43
396040N1217832W001,1992-06-30,103.43
396040N1217832W001,1992-07-31,100.53
396040N1217832W001,1992-08-31,96.83
396078N1217848W001,1990-10-31,118.5425
396078N1217848W001,1990-11-30,116.19000000000001
396078N1217848W001,1990-12-31,115.97
396078N1217848W001,1991-01-31,117.95
396078N1217848W001,1991-02-28,119.23
396078N1217848W001,1991-03-31,123.23
396078N1217848W001,1991-04-30,121.22999999999999
396078N1217848W001,1991-05-31,121.93
396078N1217848W001,1991-06-30,104.38
396078N1217848W001,1991-07-31,110.96333333333332
396078N1217848W001,1991-08-31,114.13
396078N1217848W001,1991-09-30,104.58
396078N1217848W001,1991-10-31,117.97999999999999
396078N1217848W001,1991-11-30,116.03
396078N1217848W001,1991-12-31,118.63
396078N1217848W001,1992-01-31,119.28
396078N1217848W001,1992-03-31,123.93
396078N1217848W001,1992-04-30,119.33000000000001
396078N1217848W001,1992-05-31,112.93
396078N1217848W001,1992-06-30,112.53
396078N1217848W001,1992-07-31,108.23
396078N1217848W001,1992-08-31,110.38
396078N1217848W001,1992-09-30,115.73
396078N1217848W001,1992-11-30,116.13
396078N1217848W001,1992-12-31,118.03
396078N1217848W001,1993-02-28,125.73
396078N1217848W001,1993-03-31,126.08
396078N1217848W001,1993-04-30,123.53
396078N1217848W001,1993-06-30,120.33000000000001
396078N1217848W001,1993-08-31,121.22999999999999
396078N1217848W001,1993-09-30,121.73
396078N1217848W001,1993-11-30,122.38
396078N1217848W001,1994-01-31,121.13
396078N1217848W001,1994-02-28,125.38
396078N1217848W001,1994-03-31,122.13
396078N1217848W001,1994-05-31,120.93
396078N1217848W001,1994-06-30,113.38
396078N1217848W001,1994-07-31,109.03
396078N1217848W001,1994-08-31,111.76333333333334
396078N1217848W001,1994-10-31,117.13
396078N1217848W001,1994-11-30,117.23
396078N1217848W001,1995-02-28,127.43
396078N1217848W001,1995-04-30,
396078N1217848W001,1995-06-30,125.93
396078N1217848W001,1995-07-31,121.89666666666666
396078N1217848W001,1995-09-30,121.63
396078N1217848W001,1996-03-31,128.73
396078N1217848W001,1996-07-31,120.83
396078N1217848W001,1996-09-30,122.23
396078N1217848W001,1996-12-31,127.63
396078N1217848W001,1997-02-28,128.13
396078N1217848W001,1997-06-30,117.13
396078N1217848W001,1997-10-31,120.03
