LITH_ID,WELLINFOID,LOCAL_ID1,LOCAL_ID2,LOCAL_ID3,X_CATEALEALBERS_m,Y_CATEALEALBERS_m,GROUND_SURFACE_ELEVATION_m,LITH_TOP_DEPTH_m,LITH_BOT_DEPTH_m,LITH_TRANSCRIPTION,RAW_DESCRIPTION,LITH_MAJOR1,LITH_MAJOR2,LITH_MINOR1,LITH_MINOR2,TEXTURE,TEXTURE_REFINED,USCS_SYMBOL,USCS_DESCRIPTION,COLOR,NOTES,DATA_SOURCE,DESCRIPTOR,QAQC,GROUND_SURFACE_ELEVATION_ft,LITH_TOP_DEPTH_ft,LITH_BOT_DEPTH_ft
118153,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,114.3,124.968,fine sand w/clay,1,sand,,clay,,coarse,coarse with fine,,,,,Eclogite (Digitization of Well Completion Report),fine,,124.24000397568001,375.00001199999997,410.00001312
118154,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,124.968,134.112,coarse black sand,1,sand,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),coarse,,124.24000397568001,410.00001312,440.00001407999997
118155,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,134.112,134.7216,tight black sand & gravel,1,sand,gravel,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),,,124.24000397568001,440.00001407999997,442.000014144
118156,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,134.7216,135.0264,hard streak,1,unknown,,,,unknown,unknown,,,,,Eclogite (Digitization of Well Completion Report),,,124.24000397568001,442.000014144,443.000014176
118157,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,135.0264,138.684,coarse black sand,1,sand,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),coarse,,124.24000397568001,443.000014176,455.00001456
118158,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,138.684,141.1224,tight black sand & gravel,1,sand,gravel,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),,,124.24000397568001,455.00001456,463.000014816
118159,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,141.1224,156.3624,coarse black sand w/tan clay,1,sand,,clay,,coarse,coarse with fine,,,black/tan,,Eclogite (Digitization of Well Completion Report),coarse,,124.24000397568001,463.000014816,513.000016416
118160,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,156.3624,158.8008,tight black sand & gravel,1,sand,gravel,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),,,124.24000397568001,513.000016416,521.000016672
118161,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,158.8008,165.2016,coarse black sand,1,sand,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),coarse,,124.24000397568001,521.000016672,542.0000173440001
118162,11749,,,20N01E13_499023.pdf_final.txt,-154575.3963,175704.0524,37.868352,165.2016,170.688,tan clay w/sand streaks,1,clay,,sand,,fine,fine with coarse,,,tan,,Eclogite (Digitization of Well Completion Report),,,124.24000397568001,542.0000173440001,560.00001792
118729,11788,,,19N01E04_756046.pdf_final.txt,-161220.7543,168380.4408,29.04744,0.0,0.3048,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,95.30000304960001,0.0,1.000000032
118730,11788,,,19N01E04_756046.pdf_final.txt,-161220.7543,168380.4408,29.04744,0.3048,0.9144,adobe,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,95.30000304960001,1.000000032,3.000000096
118731,11788,,,19N01E04_756046.pdf_final.txt,-161220.7543,168380.4408,29.04744,0.9144,9.144,brown clay,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,95.30000304960001,3.000000096,30.00000096
118732,11788,,,19N01E04_756046.pdf_final.txt,-161220.7543,168380.4408,29.04744,9.144,12.4968,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,95.30000304960001,30.00000096,41.000001312
118733,11788,,,19N01E04_756046.pdf_final.txt,-161220.7543,168380.4408,29.04744,12.4968,33.528,brown clay,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,95.30000304960001,41.000001312,110.00000351999999
118810,11795,,,19N01E34_442286.pdf_final.txt,-161167.1434,162104.1354,25.853136,0.0,1.8288,soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,84.82000271423999,0.0,6.000000192
118811,11795,,,19N01E34_442286.pdf_final.txt,-161167.1434,162104.1354,25.853136,1.8288,29.2608,br clay varied hard & soft,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,84.82000271423999,6.000000192,96.000003072
118812,11795,,,19N01E34_442286.pdf_final.txt,-161167.1434,162104.1354,25.853136,29.2608,35.052,hard br clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,84.82000271423999,96.000003072,115.00000367999999
118813,11795,,,19N01E34_442286.pdf_final.txt,-161167.1434,162104.1354,25.853136,35.052,36.576,soft br clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,84.82000271423999,115.00000367999999,120.00000384
118814,11795,,,19N01E34_442286.pdf_final.txt,-161167.1434,162104.1354,25.853136,36.576,42.672,br clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,84.82000271423999,120.00000384,140.00000448
118815,11795,,,19N01E34_442286.pdf_final.txt,-161167.1434,162104.1354,25.853136,42.672,54.864,bl sand cl,1,sand,clay,,,coarse,coarse with fine,,,black,,Eclogite (Digitization of Well Completion Report),,,84.82000271423999,140.00000448,180.00000576
118816,11795,,,19N01E34_442286.pdf_final.txt,-161167.1434,162104.1354,25.853136,54.864,57.912,bl clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,84.82000271423999,180.00000576,190.00000608
118817,11795,,,19N01E34_442286.pdf_final.txt,-161167.1434,162104.1354,25.853136,57.912,64.008,"cem sand & gray 1"" caving",1,sand,,,,coarse,coarse,,,gray,,Eclogite (Digitization of Well Completion Report),,,84.82000271423999,190.00000608,210.00000672
118818,11795,,,19N01E34_442286.pdf_final.txt,-161167.1434,162104.1354,25.853136,64.008,65.532,bl clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,84.82000271423999,210.00000672,215.00000688
120065,11877,,,20N02E07_201905.pdf_final.txt,-153377.4039,178501.8679,41.233344,0.0,0.9144,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,135.28000432896002,0.0,3.000000096
120066,11877,,,20N02E07_201905.pdf_final.txt,-153377.4039,178501.8679,41.233344,0.9144,6.096,sandy clay,1,clay,sand,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,135.28000432896002,3.000000096,20.00000064
120067,11877,,,20N02E07_201905.pdf_final.txt,-153377.4039,178501.8679,41.233344,6.096,8.2296,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,135.28000432896002,20.00000064,27.000000863999997
120068,11877,,,20N02E07_201905.pdf_final.txt,-153377.4039,178501.8679,41.233344,8.2296,18.8976,brown clay,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,135.28000432896002,27.000000863999997,62.000001984
120069,11877,,,20N02E07_201905.pdf_final.txt,-153377.4039,178501.8679,41.233344,18.8976,19.812,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,135.28000432896002,62.000001984,65.00000208
120070,11877,,,20N02E07_201905.pdf_final.txt,-153377.4039,178501.8679,41.233344,19.812,35.6616,brown clay,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,135.28000432896002,65.00000208,117.000003744
120071,11877,,,20N02E07_201905.pdf_final.txt,-153377.4039,178501.8679,41.233344,35.6616,48.1584,sandy brown clay,1,clay,sand,,,fine,fine with coarse,,,brown,,Eclogite (Digitization of Well Completion Report),,,135.28000432896002,117.000003744,158.000005056
120072,11877,,,20N02E07_201905.pdf_final.txt,-153377.4039,178501.8679,41.233344,48.1584,49.6824,sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,135.28000432896002,158.000005056,163.000005216
