id,nrd,idwn,name,irv,igw,botr,x,y,proj,geometry,bathymetry_ft
79,26,3248,SACRAMENTO,3205,3606,123.35,583559.4212,4402433.635,153013.56960434243,POINT (583559.4212 4402433.635),138.58424377441406
79,26,3248,SACRAMENTO,3206,3605,116.3,584300.256,4401758.946,154015.58829060092,POINT (584300.256 4401758.946),115.83222961425781
79,26,3248,SACRAMENTO,3207,3604,118.92,585094.0076,4401388.528,154891.51699616257,POINT (585094.0076 4401388.528),123.00934600830078
79,26,3248,SACRAMENTO,3208,3607,121.02,585808.384,4400779.985,155829.9509169718,POINT (585808.384 4400779.985),122.29186248779297
79,26,3248,SACRAMENTO,3209,3608,118.16,586483.0729,4399986.234,156871.70221252396,POINT (586483.0729 4399986.234),129.0232696533203
79,26,3248,SACRAMENTO,3210,3609,112.22,586893.178,4399298.316,157672.5875774612,POINT (586893.178 4399298.316),124.85638427734375
79,26,3248,SACRAMENTO,3211,3610,112.22,587342.9703,4398650.085,158461.5847526779,POINT (587342.9703 4398650.085),117.97454833984375
79,26,3248,SACRAMENTO,3212,3612,107.98,588110.2637,4398478.106,159247.9154325605,POINT (588110.2637 4398478.106),114.49876403808594
79,26,3248,SACRAMENTO,3213,3544,109.13,588136.722,4399218.941,159989.2227499828,POINT (588136.722 4399218.941),138.29544067382812
79,26,3248,SACRAMENTO,3214,3545,112.73,588667.2548,4399607.636,160646.9072145257,POINT (588667.2548 4399607.636),122.04312896728516
79,26,3248,SACRAMENTO,3215,3615,109.76,589115.6823,4399113.107,161314.47455539653,POINT (589115.6823 4399113.107),123.62918090820312
79,26,3248,SACRAMENTO,3216,3683,110.92,589274.4326,4398411.96,162033.36868762944,POINT (589274.4326 4398411.96),134.41041564941406
79,26,3248,SACRAMENTO,3217,3682,108.59,589671.3084,4397776.959,162782.19221198407,POINT (589671.3084 4397776.959),115.95594787597656
79,26,3248,SACRAMENTO,3218,3754,109.29,589962.3507,4397102.27,163516.97848506668,POINT (589962.3507 4397102.27),128.18179321289062
79,26,3248,SACRAMENTO,3219,3836,108.44,590358.8961,4396483.866,164251.60203592532,POINT (590358.8961 4396483.866),110.33546447753906
79,26,3248,SACRAMENTO,3220,3835,107.9,590387.7309,4395743.773,164992.25653995574,POINT (590387.7309 4395743.773),131.57281494140625
79,26,3248,SACRAMENTO,3221,3834,107.42,590695.3021,4394974.845,165820.41734092007,POINT (590695.3021 4394974.845),126.66395568847656
81,7,3327,SACRAMENTO,3248,3834,107.42,590695.3021,4394974.845,165820.41734092007,POINT (590695.3021 4394974.845),126.66395568847656
81,7,3327,SACRAMENTO,3249,3912,96.26,590688.2999,4394233.03,166562.26538804904,POINT (590688.2999 4394233.03),103.07318115234375
81,7,3327,SACRAMENTO,3250,3911,106.24,590063.882,4393862.612,167288.2868812328,POINT (590063.882 4393862.612),129.42689514160156
81,7,3327,SACRAMENTO,3251,3910,101.28,589386.5473,4393481.611,168065.42525875976,POINT (589386.5473 4393481.611),106.18242645263672
81,7,3327,SACRAMENTO,3252,3990,92.7,589349.6782,4392831.459,168716.62181406276,POINT (589349.6782 4392831.459),118.48992919921875
81,7,3327,SACRAMENTO,3253,4067,100.91,588859.4867,4392389.325,169376.75072619118,POINT (588859.4867 4392389.325),127.0698471069336
81,7,3327,SACRAMENTO,3254,4066,97.46,588052.5204,4392315.996,170187.04187854115,POINT (588052.5204 4392315.996),95.5256118774414
85,86,3498,SACRAMENTO,3327,4066,96.3,588052.5204,4392315.996,170187.04187854115,POINT (588052.5204 4392315.996),95.5256118774414
85,86,3498,SACRAMENTO,3328,4065,98.96,587417.5191,4391818.578,170993.67148234096,POINT (587417.5191 4391818.578),118.4686279296875
85,86,3498,SACRAMENTO,3329,3985,93.98,586531.6958,4391793.847,171879.8399432918,POINT (586531.6958 4391793.847),118.59819793701172
85,86,3498,SACRAMENTO,3330,3984,83.49,585988.7663,4391225.91,172665.5401901666,POINT (585988.7663 4391225.91),119.40768432617188
85,86,3498,SACRAMENTO,3331,3983,85.95,586330.6121,4390587.345,173389.8493853334,POINT (586330.6121 4390587.345),101.09284210205078
85,86,3498,SACRAMENTO,3332,4063,98.48,587124.3637,4390629.678,174184.72905257338,POINT (587124.3637 4390629.678),121.13356018066406
85,86,3498,SACRAMENTO,3333,4146,96.18,587769.9483,4391010.679,174934.35645185763,POINT (587769.9483 4391010.679),110.84566497802734
85,86,3498,SACRAMENTO,3334,4145,81.61,588267.366,4390428.595,175700.02358013796,POINT (588267.366 4390428.595),118.97542572021484
85,86,3498,SACRAMENTO,3335,4223,90.71,588648.3668,4389846.51,176395.71356628518,POINT (588648.3668 4389846.51),118.40044403076172
85,86,3498,SACRAMENTO,3336,4222,89.25,588401.7711,4389204.489,177083.46381433975,POINT (588401.7711 4389204.489),108.92088317871094
85,86,3498,SACRAMENTO,3337,4142,89.93,587685.2815,4389232.676,177800.5076441557,POINT (587685.2815 4389232.676),94.91636657714844
85,86,3498,SACRAMENTO,3338,4141,89.63,587018.5301,4388915.175,178538.99550079464,POINT (587018.5301 4388915.175),113.29380798339844
85,86,3498,SACRAMENTO,3339,4058,82.45,586457.6124,4388460.091,179261.3043774043,POINT (586457.6124 4388460.091),106.45043182373047
85,86,3498,SACRAMENTO,3340,4139,75.92,586531.6958,4387655.756,180069.0439037248,POINT (586531.6958 4387655.756),91.1001968383789
85,86,3498,SACRAMENTO,3341,4138,80.38,586626.946,4386851.421,180878.99908324092,POINT (586626.946 4386851.421),89.13456726074219
85,86,3498,SACRAMENTO,3342,4137,86.63,587357.1975,4386279.92,181806.2965793302,POINT (587357.1975 4386279.92),103.93561553955078
85,86,3498,SACRAMENTO,3343,4136,79.62,587621.7813,4385507.335,182622.93124026948,POINT (587621.7813 4385507.335),108.59637451171875
85,86,3498,SACRAMENTO,3344,4135,81.54,587103.197,4384925.25,183402.5161448382,POINT (587103.197 4384925.25),102.04110717773438
85,86,3498,SACRAMENTO,3345,4134,74.79,586372.9455,4384650.083,184182.8904980441,POINT (586372.9455 4384650.083),77.44351959228516
85,86,3498,SACRAMENTO,3346,4132,78.27,586136.9332,4383849.312,185017.71742633035,POINT (586136.9332 4383849.312),88.35323333740234
85,86,3498,SACRAMENTO,3347,4131,83.77,586189.85,4383013.227,185855.47533584072,POINT (586189.85 4383013.227),103.43424224853516
85,86,3498,SACRAMENTO,3348,4130,81.24,586200.4334,4382166.559,186702.20947981914,POINT (586200.4334 4382166.559),81.82101440429688
85,86,3498,SACRAMENTO,3349,4211,81.68,585833.1945,4381379.827,187570.43275150587,POINT (585833.1945 4381379.827),103.23785400390625
85,86,3498,SACRAMENTO,3350,4210,78.12,585632.1107,4380586.075,188389.2593095299,POINT (585632.1107 4380586.075),88.587158203125
85,86,3498,SACRAMENTO,3351,4288,69.77,586404.6956,4380332.074,189202.52675367674,POINT (586404.6956 4380332.074),96.61705780029297
85,86,3498,SACRAMENTO,3352,4287,72.25,586658.696,4379675.907,189906.13981146464,POINT (586658.696 4379675.907),81.4051742553711
85,86,3498,SACRAMENTO,3353,4209,58.77,585843.7778,4379548.906,190730.8948821929,POINT (585843.7778 4379548.906),86.6331558227539
85,86,3498,SACRAMENTO,3354,4208,56.36,585716.7776,4378808.071,191482.5367836493,POINT (585716.7776 4378808.071),64.86407470703125
85,86,3498,SACRAMENTO,3355,4207,75.07,585928.4446,4378003.737,192314.25554768325,POINT (585928.4446 4378003.737),80.29415893554688
85,86,3498,SACRAMENTO,3356,4284,73.86,586193.0284,4377188.818,193171.05048451645,POINT (586193.0284 4377188.818),75.63025665283203
85,86,3498,SACRAMENTO,3357,4283,73.87,586457.6124,4376339.504,194060.62283326188,POINT (586457.6124 4376339.504),75.9478988647461
85,86,3498,SACRAMENTO,3358,4361,73.13,586179.7993,4375611.898,194839.46210407914,POINT (586179.7993 4375611.898),86.39885711669922
85,86,3498,SACRAMENTO,3359,4281,71.86,585372.8185,4375532.523,195650.3371882897,POINT (585372.8185 4375532.523),88.33544921875
85,86,3498,SACRAMENTO,3360,4280,68.49,585280.2142,4374778.459,196410.0661350035,POINT (585280.2142 4374778.459),74.50993347167969
85,86,3498,SACRAMENTO,3361,4279,72.01,585677.09,4374050.854,197238.872165779,POINT (585677.09 4374050.854),77.68295288085938
85,86,3498,SACRAMENTO,3362,4358,68.18,586470.8416,4373971.478,198036.58273476924,POINT (586470.8416 4373971.478),85.24850463867188
85,86,3498,SACRAMENTO,3363,4357,54.95,586748.6546,4373204.185,198852.62109833973,POINT (586748.6546 4373204.185),90.34021759033203
85,86,3498,SACRAMENTO,3364,4354,62.26,586100.4242,4372741.163,199649.23394280564,POINT (586100.4242 4372741.163),82.22120666503906
85,86,3498,SACRAMENTO,3365,4353,61.67,585822.611,4371973.87,200465.2723744635,POINT (585822.611 4371973.87),91.08738708496094
85,86,3498,SACRAMENTO,3366,4425,58.63,586272.4037,4371193.348,201366.12089972015,POINT (586272.4037 4371193.348),68.41205596923828
85,86,3498,SACRAMENTO,3367,4424,62.7,586179.7993,4370333.45,202230.99091614078,POINT (586179.7993 4370333.45),81.9203109741211
85,86,3498,SACRAMENTO,3368,4487,60.43,586431.154,4369592.616,203013.30428095555,POINT (586431.154 4369592.616),79.14910888671875
85,86,3498,SACRAMENTO,3369,4486,52.32,586431.154,4368798.864,203807.05628095588,POINT (586431.154 4368798.864),73.83056640625
85,86,3498,SACRAMENTO,3370,4485,48.15,586457.6124,4368005.112,204601.24913186496,POINT (586457.6124 4368005.112),47.76768112182617
85,86,3498,SACRAMENTO,3371,4548,56.81,586536.9875,4367211.361,205398.95901427916,POINT (586536.9875 4367211.361),69.2052230834961
85,86,3498,SACRAMENTO,3372,4547,59.0,586378.2372,4366377.922,206247.38239000025,POINT (586378.2372 4366377.922),74.05230712890625
85,86,3498,SACRAMENTO,3373,4546,59.69,585769.6943,4365888.441,207028.35365099646,POINT (585769.6943 4365888.441),73.42668151855469
85,86,3498,SACRAMENTO,3374,4545,51.23,585981.3614,4365134.377,207811.56210174083,POINT (585981.3614 4365134.377),79.15813446044922
85,86,3498,SACRAMENTO,3375,4544,56.86,585901.9863,4364380.313,208569.79222683242,POINT (585901.9863 4364380.313),76.1414794921875
85,86,3498,SACRAMENTO,3376,4543,49.66,585161.1515,4364353.855,209311.09933367476,POINT (585161.1515 4364353.855),66.46922302246094
85,86,3498,SACRAMENTO,3377,4542,43.4,585253.7557,4363520.416,210149.6672227446,POINT (585253.7557 4363520.416),51.396175384521484
85,86,3498,SACRAMENTO,3378,4608,48.78,585386.0477,4362726.664,210954.36804340314,POINT (585386.0477 4362726.664),51.8375129699707
85,86,3498,SACRAMENTO,3379,4677,54.78,585544.798,4361959.371,211737.91140888998,POINT (585544.798 4361959.371),57.25692367553711
85,86,3498,SACRAMENTO,3380,4676,46.65,585822.611,4361152.39,212591.37400170293,POINT (585822.611 4361152.39),55.57371139526367
85,86,3498,SACRAMENTO,3381,4675,52.59,585386.0477,4360424.785,213439.9001067411,POINT (585386.0477 4360424.785),58.47499084472656
85,86,3498,SACRAMENTO,3382,4750,50.79,585216.1813,4359613.43,214268.84614230352,POINT (585216.1813 4359613.43),54.964717864990234
85,86,3498,SACRAMENTO,3383,4749,46.39,585280.2142,4358731.448,215153.1495181911,POINT (585280.2142 4358731.448),54.88172149658203
85,86,3498,SACRAMENTO,3384,4748,46.64,585042.0887,4357937.696,215981.85090666183,POINT (585042.0887 4357937.696),61.91868209838867
85,86,3498,SACRAMENTO,3385,4834,44.29,585015.6303,4357064.57,216855.3777000728,POINT (585015.6303 4357064.57),49.13032150268555
85,86,3498,SACRAMENTO,3386,4922,42.57,584870.1092,4356284.047,217649.3503344087,POINT (584870.1092 4356284.047),47.720741271972656
85,86,3498,SACRAMENTO,3387,4832,47.7,583970.5241,4356164.984,218556.78041442085,POINT (583970.5241 4356164.984),65.06707000732422
85,86,3498,SACRAMENTO,3388,4831,36.07,583666.2526,4355463.837,219321.10250707623,POINT (583666.2526 4355463.837),73.12874603271484
85,86,3498,SACRAMENTO,3389,4917,43.0,583454.5854,4354643.627,220168.18423138373,POINT (583454.5854 4354643.627),39.90689468383789
85,86,3498,SACRAMENTO,3390,4918,39.89,583864.6905,4353902.792,221014.95615479109,POINT (583864.6905 4353902.792),70.20172119140625
85,86,3498,SACRAMENTO,3391,5005,41.48,583917.6073,4353122.27,221797.2698899431,POINT (583917.6073 4353122.27),64.38488006591797
85,86,3498,SACRAMENTO,3392,5004,28.3,584526.1502,4352553.415,222630.28878058415,POINT (584526.1502 4352553.415),57.235076904296875
85,86,3498,SACRAMENTO,3393,5090,36.63,584327.7124,4351746.434,223461.30977600446,POINT (584327.7124 4351746.434),52.756385803222656
85,86,3498,SACRAMENTO,3394,5002,40.35,583626.565,4351561.225,224186.50633570954,POINT (583626.565 4351561.225),65.8899917602539
85,86,3498,SACRAMENTO,3395,5001,32.99,583586.8775,4350833.62,224915.19291695044,POINT (583586.8775 4350833.62),51.314998626708984
85,86,3498,SACRAMENTO,3396,5000,29.88,584036.67,4350291.223,225619.82601201852,POINT (584036.67 4350291.223),32.91512680053711
85,86,3498,SACRAMENTO,3397,5086,27.24,584777.5047,4350436.744,226374.81767698246,POINT (584777.5047 4350436.744),71.08631134033203
85,86,3498,SACRAMENTO,3398,5085,35.72,584975.9428,4349656.221,227180.17091194252,POINT (584975.9428 4349656.221),44.4844970703125
85,86,3498,SACRAMENTO,3399,5169,32.84,584870.1092,4348955.074,227889.26037491445,POINT (584870.1092 4348955.074),38.77046585083008
85,86,3498,SACRAMENTO,3400,5168,35.82,584618.7545,4348227.469,228659.0578945504,POINT (584618.7545 4348227.469),37.012306213378906
85,86,3498,SACRAMENTO,3401,5254,37.85,584380.6291,4347446.946,229475.09702330147,POINT (584380.6291 4347446.946),45.8514289855957
85,86,3498,SACRAMENTO,3402,5253,23.98,584579.0668,4346719.341,230229.27641628892,POINT (584579.0668 4346719.341),51.03768539428711
85,86,3498,SACRAMENTO,3403,5338,31.88,585227.2974,4347023.612,230945.36562317394,POINT (585227.2974 4347023.612),37.07744216918945
85,86,3498,SACRAMENTO,3404,5339,26.69,585849.0695,4347486.634,231720.6010176331,POINT (585849.0695 4347486.634),37.06884002685547
85,86,3498,SACRAMENTO,3405,5340,28.31,586378.2372,4346851.633,232547.18720474446,POINT (586378.2372 4346851.633),62.313663482666016
85,86,3498,SACRAMENTO,3406,5425,32.36,586047.5074,4346256.319,233228.20185892182,POINT (586047.5074 4346256.319),33.982749938964844
85,86,3498,SACRAMENTO,3407,5424,32.8,585518.3397,4345621.318,234054.7880460339,POINT (585518.3397 4345621.318),36.350975036621094
85,86,3498,SACRAMENTO,3408,5515,32.62,586007.8197,4344986.316,234856.54749275369,POINT (586007.8197 4344986.316),58.914608001708984
85,86,3498,SACRAMENTO,3409,5609,28.86,586325.3204,4344311.627,235602.209575215,POINT (586325.3204 4344311.627),49.54652404785156
85,86,3498,SACRAMENTO,3410,5513,27.85,586007.8197,4343623.709,236359.86244376708,POINT (586007.8197 4343623.709),59.2654914855957
85,86,3498,SACRAMENTO,3411,5607,17.08,586510.5291,4343081.312,237099.39692332654,POINT (586510.5291 4343081.312),62.92273712158203
85,86,3498,SACRAMENTO,3412,5606,31.32,585888.7571,4342684.437,237837.03517179863,POINT (585888.7571 4342684.437),42.72089385986328
87,113,3835,SACRAMENTO,3498,5606,31.32,585888.7571,4342684.437,237837.03517179863,POINT (585888.7571 4342684.437),42.72089385986328
87,113,3835,SACRAMENTO,3499,5605,21.97,585766.387,4341955.729,238575.94639152498,POINT (585766.387 4341955.729),37.42668151855469
87,113,3835,SACRAMENTO,3500,5510,25.69,585118.1566,4341532.394,239350.1654649849,POINT (585118.1566 4341532.394),59.26716613769531
87,113,3835,SACRAMENTO,3501,5603,26.92,585819.3038,4341254.581,240104.34545612553,POINT (585819.3038 4341254.581),31.808433532714844
87,113,3835,SACRAMENTO,3502,5602,27.3,586679.2014,4341029.685,240993.16607543075,POINT (586679.2014 4341029.685),33.01998519897461
87,113,3835,SACRAMENTO,3503,5697,26.17,587367.1195,4340553.434,241829.85378736866,POINT (587367.1195 4340553.434),64.15040588378906
87,113,3835,SACRAMENTO,3504,5792,23.73,587777.2244,4340011.037,242509.83947443406,POINT (587777.2244 4340011.037),24.919939041137695
87,113,3835,SACRAMENTO,3505,5695,29.37,587446.4946,4339309.89,243285.07448152342,POINT (587446.4946 4339309.89),29.8509521484375
87,113,3835,SACRAMENTO,3506,5694,24.16,587592.0157,4338582.284,244027.08990035293,POINT (587592.0157 4338582.284),27.9560489654541
87,113,3835,SACRAMENTO,3507,5693,26.96,588385.7673,4338145.721,244932.97557496733,POINT (588385.7673 4338145.721),34.59038162231445
87,113,3835,SACRAMENTO,3508,5787,28.02,589192.748,4338013.429,245750.72799681438,POINT (589192.748 4338013.429),32.50777816772461
87,113,3835,SACRAMENTO,3509,5872,25.5,589893.8953,4338423.534,246563.00482605587,POINT (589893.8953 4338423.534),31.244285583496094
87,113,3835,SACRAMENTO,3510,5963,26.31,590462.7506,4338793.951,247241.83109707624,POINT (590462.7506 4338793.951),26.277029037475586
87,113,3835,SACRAMENTO,3511,5964,11.62,590978.6891,4339230.515,247917.68660077328,POINT (590978.6891 4339230.515),7.40220308303833
87,113,3835,SACRAMENTO,3512,5965,28.78,591626.9197,4338886.556,248651.51948669297,POINT (591626.9197 4338886.556),30.536855697631836
87,113,3835,SACRAMENTO,3513,5966,14.92,592116.3997,4338449.992,249307.39965600456,POINT (592116.3997 4338449.992),54.344505310058594
87,113,3835,SACRAMENTO,3514,5960,21.35,591428.4816,4338039.887,250108.2850556293,POINT (591428.4816 4338039.887),22.886062622070312
87,113,3835,SACRAMENTO,3515,5959,19.32,591084.5227,4337351.969,250877.4007163813,POINT (591084.5227 4337351.969),31.325435638427734
87,113,3835,SACRAMENTO,3516,5958,24.27,591613.6903,4336716.968,251703.98683947424,POINT (591613.6903 4336716.968),36.0411376953125
87,113,3835,SACRAMENTO,3517,6055,25.84,591838.5867,4335909.987,252541.71992649834,POINT (591838.5867 4335909.987),26.912845611572266
87,113,3835,SACRAMENTO,3518,6053,21.65,592116.3997,4335089.777,253407.70174332184,POINT (592116.3997 4335089.777),52.6492919921875
87,113,3835,SACRAMENTO,3519,6156,23.59,592870.4637,4334679.672,254266.07149297558,POINT (592870.4637 4334679.672),23.554109573364258
87,113,3835,SACRAMENTO,3520,6257,19.75,593571.611,4334004.984,255239.11385260927,POINT (593571.611 4334004.984),42.72550964355469
87,113,3835,SACRAMENTO,3521,6256,15.98,593386.4023,4333078.94,256183.49711828656,POINT (593386.4023 4333078.94),25.466930389404297
87,113,3835,SACRAMENTO,3522,6154,18.73,592619.1091,4333131.857,256952.61288568124,POINT (592619.1091 4333131.857),27.448286056518555
87,113,3835,SACRAMENTO,3523,6153,12.75,591825.3575,4333303.836,257764.78182065944,POINT (591825.3575 4333303.836),21.130685806274414
87,113,3835,SACRAMENTO,3524,6152,21.54,591679.8364,4332536.543,258545.75233123908,POINT (591679.8364 4332536.543),22.869659423828125
87,113,3835,SACRAMENTO,3525,6151,19.71,592074.195,4331800.375,259380.8942530807,POINT (592074.195 4331800.375),24.055631637573242
87,113,3835,SACRAMENTO,3526,6253,16.07,592910.1513,4331570.812,260247.7980000324,POINT (592910.1513 4331570.812),27.289127349853516
87,113,3835,SACRAMENTO,3527,6149,7.87,593293.7979,4330856.436,261058.67270247894,POINT (593293.7979 4330856.436),34.44533920288086
87,113,3835,SACRAMENTO,3528,6251,23.69,594034.6327,4331094.561,261836.83702735897,POINT (594034.6327 4331094.561),43.60673522949219
87,113,3835,SACRAMENTO,3529,6249,24.56,594312.4458,4330525.706,262469.90584633214,POINT (594312.4458 4330525.706),25.895784378051758
87,113,3835,SACRAMENTO,3530,6248,25.24,594021.4035,4329903.934,263156.42317340634,POINT (594021.4035 4329903.934),49.72251892089844
87,113,3835,SACRAMENTO,3531,6358,27.36,594656.4048,4330102.372,263821.7082933705,POINT (594656.4048 4330102.372),31.824146270751953
87,113,3835,SACRAMENTO,3532,6357,17.91,594828.3842,4329454.141,264492.36494426284,POINT (594828.3842 4329454.141),21.538021087646484
87,113,3835,SACRAMENTO,3533,6356,10.42,594682.8632,4328700.077,265260.3420777358,POINT (594682.8632 4328700.077),40.39033508300781
87,113,3835,SACRAMENTO,3534,6458,16.02,595238.4893,4328237.055,265983.6053323569,POINT (595238.4893 4328237.055),26.20012092590332
87,113,3835,SACRAMENTO,3535,6457,15.28,595741.1986,4327707.888,266713.491867508,POINT (595741.1986 4327707.888),53.16572189331055
87,113,3835,SACRAMENTO,3536,6559,15.48,595529.5316,4327006.74,267445.89301223203,POINT (595529.5316 4327006.74),21.87396240234375
87,113,3835,SACRAMENTO,3537,6558,20.72,596085.1577,4326464.343,268222.36894142115,POINT (596085.1577 4326464.343),41.31846237182617
87,113,3835,SACRAMENTO,3538,6557,18.49,595727.9695,4325908.717,268882.90180365846,POINT (595727.9695 4325908.717),24.412729263305664
87,113,3835,SACRAMENTO,3539,6655,14.95,596283.5956,4325300.174,269706.943638671,POINT (596283.5956 4325300.174),18.017208099365234
87,113,3835,SACRAMENTO,3540,6759,15.56,597156.7223,4325181.112,270588.15076193825,POINT (597156.7223 4325181.112),19.57402992248535
87,113,3835,SACRAMENTO,3541,6758,-0.51,597804.9528,4324784.236,271348.2253244032,POINT (597804.9528 4324784.236),0.197363018989563
87,113,3835,SACRAMENTO,3542,6757,10.97,598611.9335,4324956.215,272173.3281220071,POINT (598611.9335 4324956.215),12.959702491760254
87,113,3835,SACRAMENTO,3543,6868,14.92,599326.31,4325339.862,272984.20345420134,POINT (599326.31 4325339.862),16.699026107788086
87,113,3835,SACRAMENTO,3544,6871,18.09,600000.9988,4324903.299,273787.8154437923,POINT (600000.9988 4324903.299),19.0677547454834
87,113,3835,SACRAMENTO,3545,6872,4.79,600543.3958,4324479.965,274475.8606321084,POINT (600543.3958 4324479.965),59.83584213256836
87,113,3835,SACRAMENTO,3546,6981,15.2,600358.187,4323699.442,275278.05665124994,POINT (600358.187 4323699.442),15.40209674835205
87,113,3835,SACRAMENTO,3547,6980,12.27,600318.4994,4322852.774,276125.6543198505,POINT (600318.4994 4322852.774),25.791900634765625
87,113,3835,SACRAMENTO,3548,6979,15.22,600688.9168,4322125.168,276942.12204209046,POINT (600688.9168 4322125.168),13.30908489227295
87,113,3835,SACRAMENTO,3549,6978,2.32,601284.2306,4321635.688,277712.82898436487,POINT (601284.2306 4321635.688),17.655969619750977
87,113,3835,SACRAMENTO,3550,7096,14.19,601231.3138,4321000.687,278350.0310384446,POINT (601231.3138 4321000.687),47.0670051574707
87,113,3835,SACRAMENTO,3551,7097,8.54,601892.7734,4320762.561,279053.04796164646,POINT (601892.7734 4320762.561),17.852624893188477
87,113,3835,SACRAMENTO,3552,7094,16.6,601972.1486,4320061.414,279758.6735975072,POINT (601972.1486 4320061.414),20.82459259033203
87,113,3835,SACRAMENTO,3553,7093,13.98,601879.5443,4319280.892,280544.6698754006,POINT (601879.5443 4319280.892),19.815349578857422
87,113,3835,SACRAMENTO,3554,7092,9.62,601548.8144,4318738.495,281179.9468011289,POINT (601548.8144 4318738.495),53.00227737426758
87,113,3835,SACRAMENTO,3555,7204,13.13,602117.6697,4318182.869,281975.1301788565,POINT (602117.6697 4318182.869),14.837035179138184
87,113,3835,SACRAMENTO,3556,7320,15.52,603004.0257,4318050.577,282871.30434273323,POINT (603004.0257 4318050.577),14.513320922851562
87,113,3835,SACRAMENTO,3557,7439,15.92,603705.1728,4317521.409,283749.7268083282,POINT (603705.1728 4317521.409),
87,113,3835,SACRAMENTO,3558,7440,7.2,604313.7158,4317084.846,284498.66728381213,POINT (604313.7158 4317084.846),
87,113,3835,SACRAMENTO,3559,7437,14.73,603890.3816,4316396.928,285306.40673413826,POINT (603890.3816 4316396.928),
87,113,3835,SACRAMENTO,3560,7317,11.99,603083.4008,4316238.177,286128.85423493676,POINT (603083.4008 4316238.177),
87,113,3835,SACRAMENTO,3561,7201,7.69,602249.9617,4316172.031,286964.9140573925,POINT (602249.9617 4316172.031),
87,113,3835,SACRAMENTO,3562,7200,15.06,602117.6697,4315404.738,287743.5280317815,POINT (602117.6697 4315404.738),
87,113,3835,SACRAMENTO,3563,7315,9.75,602064.753,4314558.07,288591.84806535504,POINT (602064.753 4314558.07),
87,113,3835,SACRAMENTO,3564,7198,11.0,601284.2306,4314359.632,289397.2006941741,POINT (601284.2306 4314359.632),
87,113,3835,SACRAMENTO,3565,7197,13.2,600940.2715,4313724.631,290119.3738953343,POINT (600940.2715 4313724.631),
87,113,3835,SACRAMENTO,3566,7196,-7.51,601231.3138,4313010.254,290890.7623308963,POINT (601231.3138 4313010.254),
87,113,3835,SACRAMENTO,3567,7195,10.85,600503.7081,4312454.628,291806.25690026773,POINT (600503.7081 4312454.628),
87,113,3835,SACRAMENTO,3568,7309,13.14,600834.438,4311766.71,292569.5480907563,POINT (600834.438 4311766.71),
87,113,3835,SACRAMENTO,3569,7308,6.06,600900.584,4310999.417,293339.68693613703,POINT (600900.584 4310999.417),
87,113,3835,SACRAMENTO,3570,7430,3.9,601429.7517,4310628.999,293985.6187819595,POINT (601429.7517 4310628.999),
87,113,3835,SACRAMENTO,3571,7307,10.99,600993.1883,4310007.227,294745.3476955882,POINT (600993.1883 4310007.227),
87,113,3835,SACRAMENTO,3572,7191,3.54,600741.8336,4309292.851,295502.6536143478,POINT (600741.8336 4309292.851),
87,113,3835,SACRAMENTO,3573,7304,11.92,601376.8349,4308618.162,296429.1696140602,POINT (601376.8349 4308618.162),
87,113,3835,SACRAMENTO,3574,7426,12.77,602170.5865,4308380.036,297257.8707630748,POINT (602170.5865 4308380.036),
87,113,3835,SACRAMENTO,3575,7560,9.43,602951.1088,4308062.536,298100.49838592927,POINT (602951.1088 4308062.536),
87,113,3835,SACRAMENTO,3576,7559,-16.39,602752.671,4307639.202,298568.0336637699,POINT (602752.671 4307639.202),
87,113,3835,SACRAMENTO,3577,7558,-3.48,603453.8182,4307110.034,299446.4562091838,POINT (603453.8182 4307110.034),
87,113,3835,SACRAMENTO,3578,7693,6.23,604234.3406,4306990.971,300236.00748356106,POINT (604234.3406 4306990.971),
87,113,3835,SACRAMENTO,3579,7692,9.86,604856.1128,4307136.492,300874.5817001826,POINT (604856.1128 4307136.492),
87,113,3835,SACRAMENTO,3580,7556,5.45,604697.3624,4306488.262,301541.9675124378,POINT (604697.3624 4306488.262),
87,113,3835,SACRAMENTO,3581,7557,2.24,603890.3816,4306567.637,302352.84259664844,POINT (603890.3816 4306567.637),
87,113,3835,SACRAMENTO,3582,7422,3.16,603625.7977,4305787.115,303176.99017604365,POINT (603625.7977 4305787.115),
87,113,3835,SACRAMENTO,3583,7553,7.77,603400.9015,4305072.738,303925.9312944928,POINT (603400.9015 4305072.738),
87,113,3835,SACRAMENTO,3584,7552,4.79,602699.7542,4304715.55,304712.81807392265,POINT (602699.7542 4304715.55),
87,113,3835,SACRAMENTO,3585,7551,5.47,602699.7542,4304080.549,305347.8190739228,POINT (602699.7542 4304080.549),
87,113,3835,SACRAMENTO,3586,7550,6.11,603123.0884,4303392.631,306155.55852424895,POINT (603123.0884 4303392.631),
87,113,3835,SACRAMENTO,3587,7683,2.35,603758.0897,4303114.818,306848.67230565194,POINT (603758.0897 4303114.818),
87,113,3835,SACRAMENTO,3588,7816,-3.49,603890.3816,4302400.441,307575.1952887262,POINT (603890.3816 4302400.441),
87,113,3835,SACRAMENTO,3589,7817,5.62,604472.466,4302717.942,308238.24063689215,POINT (604472.466 4302717.942),
87,113,3835,SACRAMENTO,3590,7938,-10.75,604803.1959,4302281.378,308785.9361662241,POINT (604803.1959 4302281.378),
